"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4364";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"No Liverpool fan, but that really was 2-1 to the referee.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4365";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Anfield is waiting patiently for you lads.😌";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4366";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Referee Hotspur";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4367";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"12 against 9 still own goal for u disappointed team spurs";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4368";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Embarrassing";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4369";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Kim Hoàng go to sleep mate you need it.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4370";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Still you won't win the league, Liverpool and city will finish above you... Robbery";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4371";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Kim Hoàng You need to cheat to win the Champions League final in 2019. About time you got what you deserved.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4372";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Lol.. this winning match is as farce as government is 🤡🤡🤡";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4373";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"Sara Mohamed take your pills you need them";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4374";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:42:44.041565";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4375";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Good luck to Tottenham";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4376";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";":)) chim nướng";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4377";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Sandile Mlamboo uyaphapha🤣🤣🤣";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4378";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Liverpool lose but You didn't Won.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4379";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Man of the match is the referee";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4380";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"that is humiliation";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4381";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Paul Davis very bitter not the same with the shoe on the other foot 😁";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4382";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"deserved win! we wanted it more 🙂 coys";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4383";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Jamieson Harris after that loss anything can happen in the prem 😅";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4384";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Hope you awarded the referee MOTM";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4385";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Kim Hoàng once we needed two penalties go get a draw up in Liverpool so shut it. you know nothing 🙂 well deserved! coys!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4386";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Loserpool😄😄";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4387";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"One of the useless teams in the world";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4388";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"9v12";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4389";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Imagine not thrashing a 9 man team, and only winning due to an own goal💀 that’s just embarrassing really😂 with better referees, we would have absolutely won that so easily😂 I hope you didn’t pay the ref too much👋";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4390";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Shame?";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4391";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Yep they sure do even against Nine Men 😂😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4392";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"các spurs tiếp tục mua tài";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4393";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Sara Mohamed it is really hard responding to someone who knows nothing about football but still, here it goes : the object of the game is to score goals in order to win the match. Tottenham (we!) scored two and Liverpool could only manage one. 2 is more than 1. so there it is. we won";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4394";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Liverpool, chief English";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4395";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Congratulations to Spurs, we'll wait for you at Anfield in the return fixture...";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4396";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"You think the Champions League final";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4397";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Highlight of the season for VAR Hotspur is a win against 9 men and the ref may as well have worn white 😡";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4398";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"حرام";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4399";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"Ton Brown I would quit watching football if I were you. shocking innit 🙂 btw: I saw no referee score a goal? it was Son and your boy Matip that hit the net? what are you talking about? now, take your loss and move on. don't be a cry baby. If you were really watching football for 53 years you must have seen many ups and downs. take the loss and forget it. there is another game on next week.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4400";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:42:44.508120";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4401";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"That disallowed goal is baffling, it looked onside in real time. How could two VAR officials get it wrong, they both need sacking.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4402";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Matthew Turner how did they cheat?!?";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4403";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Maddisons face!";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4404";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Good luck spurs I love";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4405";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"2 red cards and a wrongly disallowed goal is what won Spurs the game. They were bang average before that.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4406";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"lee pal 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4407";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Nabin Jung Khadka they all count baba. you should know that by now 🤣😁👏";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4408";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"JustGaz Price , you're absolutely right, but we were awarded more lol";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4409";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Rageeb Raunaq luis diaz";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4410";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Come to anfield second leg with your ref and Var we sho you dust";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4411";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"What the he'll was you watching even the experts which your not said it was pathetic spurs will not even be in the top 4 with that performance";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4412";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"I'm not even a liverpool supporter";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4413";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"And having our goal cancelled 🥺🙄🙄";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4414";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"You have not been able to win over Liverpool 6 years ago";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4415";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Shame on the British referees.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4416";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Lee Reynolds https://fb.watch/nocu-87WT7/?mibextid=NnVzG8";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4417";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"James Duffy";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4418";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Got a point at Arsenal last week because of a awful defensive error and 3 points today thanks to a even worse referee error. There massive good fortune won’t happen every week.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4419";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Kim Hoàng i beg your pardon?";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4420";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Ton Brown calm down alright? it was only a game. and you lost. move on. Liverpool were and still are top dogs! I'll give you that but the red cards were justified and that offside was marginal but that is all in the past. you can't change that now and Klopp agreed himself. that young Spurs side never stopped running. it was the same against United and Arsenal so top 4 is justified.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4421";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Tottenham Hotspurs Liverpool FC were robbed but all is not lost, let us meet at An field.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4422";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"William Ashwell imagine being a liVARpool fan,  crues everytime a decision goes against them but cant hack it against them . You play dirty thats what you get😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4423";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"❤🤘😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4424";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Your getting boring now bye";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4425";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"Charlie Ashwell red cards that weren’t red cards and a goal disallowed which was miles onside😂😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4426";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:42:45.111118";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4427";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"12 🆚 9";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4428";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"If ever a game should have ended as draw it was this one. Liverpool had a perfectly good goal disallowed, had a player sent off incorrectly and scored an own goal to give the game to Spurs. Spurs played really well but should have put the game to bed against 9 men. However that's football and luck plays a part in any game. Spurs rode theirs today.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4429";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"William Ashwell how can having your studs half way up someones leg not be a red 🤷‍♂️ "" he didnt mean too"" still a foul😂";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4430";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Thieves";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4431";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"김민태 하야반 잘하놋";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4432";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"A tough match. We are lucky and we won. Let the fairy tales continue.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4433";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Sara Mohamed";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4434";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"You shouldn't be celebrating that win. Winning with cheat doesn't give u happiness. Should be ashamed of Ur such calls.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4435";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Everyone watched how you won, but we will see who will be crowned in the end, Chicken England 😮‍💨";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4436";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"William Ashwell  sad liverpool fans 🤣";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4437";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Slippy G";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4438";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"14+VAR=9Player🤣🤣🤣🤣🤣";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4439";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4440";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Sara Mohamed";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4441";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Asad Khan Chandio are you still taking those stupid pills,the score was 2-1 to the Super Spurs!Which means on planet Earth,Spurs won.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4442";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Kim Hoàng";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4443";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Anjan Mulicha Sunuwar";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4444";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Ton Brown";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4445";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Thet Oo Maung";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4446";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"You will cry for this at Anfield,,keep this its a matter of time";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4447";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"This is not a win. It's robbery pgmol came out with a statement. Don't celebrate a win that wasn't deserved. Spurs is a small club . Will always be. We don't respect you🤮. Get the hell out the premier league. You belong in the lower tiers. I'm not a Liverpool fan but I respect them.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4448";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"12 vs 9";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4449";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Chi Minh ai bảo k gia hạn var 🐧";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4450";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Ton Brown think of all those matches Sir Alex won in the 98minute of a 92minute game :)";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4451";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"Scott Collison might as well stop the league now .. Aussie Ange have us as winners 🏆";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4452";"35";"2";"351687753504_857584222388439";"offcut";"";"fetched (200)";"2023-10-19 22:42:45.503354";"Facebook:/<post-id>/comments";"";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4453";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"Kim Hoàng Again another fool.Liverpool we’re not robbed.They all went home with their Rolex’s.They lost to a superior team that team was,………..The Super Spurs.Now stop whinging.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4454";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"Liam Lane you called that pack the bus, but there are so many attempt on goal. Liverpool with one man down from 26mins, yet still attack and scores 2goals, one chalked off by your 13th man on the pitch";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4455";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"Before the red given by error from the ref, liverpool was all over spurs, even at 10 men liverpool were the more dangerous, then the onside goal ruled off, then a player trips himself up and the opposition player gets a yellow for no reason, causing another red given in error, and then at 9 men, spurs still struggled and it took an own goal at the last second of the game to win it....that's pretty embarrassing for spurs that they needed corruption and an own goal to win....if this is a game to go by, spurs will be lucky to make top 5 this season";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4456";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"Sara Mohamed Oh 😭 boo hoo,you lost now get over it.Up and onwards Super Spurs.";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4457";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"Enjoy while lasts....spurs will always be spurs";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4458";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"Paunovski  No you scored 1 goal Liverpool scored 3";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4459";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"Raymond Putland have you been smoking drugs again?";"";"";"";""
"351687753504_857584222388439/351687753504_857584222388439/351687753504_857584222388439";"4460";"35";"2";"351687753504_857584222388439";"data";"data.*";"fetched (200)";"2023-10-19 22:42:45.921364";"Facebook:/<post-id>/comments";"كل يوم أهداف في الستوووري 🔥🔥";"";"";"";""
